file_name,original_path,predicted_status,predicted_kind,category_folder,processing_time,is_consistent,repeat_results,raw_responses
1_b.03_assume_false-no-overflow.bpl,LLM_Phase_Exp/4-nested-terminate/1_b.03_assume_false-no-overflow.bpl,NONTERM,MONO,NONTERM,2.98,True,"[('NONTERM', 'MONO'), ('NONTERM', 'MONO'), ('NONTERM', 'MONO')]","['[NONTERM] MONO', '[NONTERM] MONO', '[NONTERM] MONO']"
2_51.bpl,LLM_Phase_Exp/4-nested-terminate/2_51.bpl,TERM,Single,TERM,2.97,False,"[('TERM', 'Single'), ('TERM', 'Single'), ('NONTERM', 'MONO')]","['[TERM] Single', '[TERM] Single', '[NONTERM] MONO']"
2_ColonSipma-TACAS2001-Fig1.bpl,LLM_Phase_Exp/4-multi-terminate/2_ColonSipma-TACAS2001-Fig1.bpl,TERM,Nested,TERM,2.45,False,"[('TERM', 'Nested'), ('TERM', 'Single'), ('TERM', 'Single')]","['[TERM] Nested', '[TERM] Single', '[TERM] Single']"
1_PastaA7.bpl,LLM_Phase_Exp/4-multi-terminate/1_PastaA7.bpl,NONTERM,OTHER,NONTERM,2.67,False,"[('NONTERM', 'OTHER'), ('TERM', 'Single'), ('NONTERM', 'MONO')]","['[NONTERM] OTHER', '[TERM] Single', '[NONTERM] MONO']"
1_PastaB7.bpl,LLM_Phase_Exp/4-multi-terminate/1_PastaB7.bpl,TERM,Single,TERM,2.91,True,"[('TERM', 'Single'), ('TERM', 'Single'), ('TERM', 'Single')]","['[TERM] Single', '[TERM] Single', '[TERM] Single']"
2_157.bpl,LLM_Phase_Exp/4-multi-terminate/2_157.bpl,NONTERM,RECUR,NONTERM,2.84,False,"[('NONTERM', 'RECUR'), ('NONTERM', 'OTHER'), ('NONTERM', 'RECUR')]","['[NONTERM] RECUR', '[NONTERM] OTHER', '[NONTERM] RECUR']"
2_AliasDarteFeautrierGonnord-SAS2010-terminate.bpl,LLM_Phase_Exp/4-multi-terminate/2_AliasDarteFeautrierGonnord-SAS2010-terminate.bpl,TERM,Single,TERM,2.64,False,"[('TERM', 'Single'), ('NONTERM', 'RECUR'), ('TERM', 'Single')]","['[TERM] Single', '[NONTERM] RECUR', '[TERM] Single']"
4_4NestedWith3Variables-2.bpl,LLM_Phase_Exp/4-multi-terminate/4_4NestedWith3Variables-2.bpl,NONTERM,RECUR,NONTERM,2.87,True,"[('NONTERM', 'RECUR'), ('NONTERM', 'RECUR'), ('NONTERM', 'RECUR')]","['[NONTERM] RECUR', '[NONTERM] RECUR', '[NONTERM] RECUR']"
4_AliasDarteFeautrierGonnord-SAS2010-exmini.bpl,LLM_Phase_Exp/4-multi-terminate/4_AliasDarteFeautrierGonnord-SAS2010-exmini.bpl,TERM,Single,TERM,2.56,True,"[('TERM', 'Single'), ('TERM', 'Single'), ('TERM', 'Single')]","['[TERM] Single', '[TERM] Single', '[TERM] Single']"
2_154.bpl,LLM_Phase_Exp/4-multi-terminate/2_154.bpl,TERM,Single,TERM,2.27,False,"[('TERM', 'Single'), ('TERM', 'Single'), ('NONTERM', 'RECUR')]","['[TERM] Single', '[TERM] Single', '[NONTERM] RECUR']"
4_7.bpl,LLM_Phase_Exp/4-multi-terminate/4_7.bpl,NONTERM,MONO,NONTERM,2.88,True,"[('NONTERM', 'MONO'), ('NONTERM', 'MONO'), ('NONTERM', 'MONO')]","['[NONTERM] MONO', '[NONTERM] MONO', '[NONTERM] MONO']"
